url,Broken_link_count,Start_render_time_ms,Document_complete_time_ms,Response_time_ms,Load_time_ms,DOM_Content_Loaded_Time_ms,First_byte_TTFB_ms,Total_links,No_of_requests,Byte_in_bytes,Page_size_MB,Largest_contentful_paint_LCP_ms,Cumulative_Layout_Shift_CLS,First_Contentful_Paint_FCP_ms,Time_to_interactive_TTI_ms,Speed_Index_ms,Interaction_to_Next_Paint_INP_ms,Design_optimization_score,JavaScript_Execution_Time_ms,Main_Thread_Work_CPU_ms,CSS_Blocking_Time_ms
https://tacobell.com,95.0,3463.635,,,,,,,,,,14945.302999999998,0.15069936009679194,3463.635,17810.987549999998,9202.120099448432,,24.0,17809.808000000136,6528.4299999999985,780.0
https://gp.com,0.0,1877.6980000000003,1704.0,381.0,1704.0,764.0,321.0,53.0,68.0,740563.0,0.807,5688.999,0.9381023723295072,1877.6980000000003,11675.172300000002,3494.453397363895,,23.0,10090.587999999934,4196.695999999999,0.0
https://igate.com,2.0,3813.6270000000004,3795.0,279.0,3795.0,1336.0,109.0,17.0,43.0,47707.0,0.045,5316.309000000001,0.000605096658437933,3813.6270000000004,10085.576550000002,5900.259518039122,,40.0,8190.135999999892,2114.6294999999996,1867.0
https://stanleyblackanddecker.com,,2955.658,264.0,240.0,264.0,262.0,0.0,0.0,0.0,0.0,0.0,3301.09,0.0,2955.658,15259.620399999996,7402.078665045153,,51.0,12374.971999999885,3162.8439999999996,611.0
https://redbull.com,0.0,2638.971,4022.0,166.0,4022.0,770.0,66.0,28.0,188.0,3817934.0,3.614,30750.442000000003,9.081932577343671e-05,2638.971,61979.927986618044,13458.854024247525,,31.0,79093.89600000507,50409.99364852905,0.0
https://spectrumhealth.org,0.0,4844.581,481.0,161.0,481.0,481.0,13.0,0.0,1.0,1219.0,0.001,7300.093,0.38135312565976065,4844.581,20091.931350000006,6557.4999307848775,,13.0,17550.071999999884,7472.003999999999,1799.0
https://etihad.com,95.0,4327.785,1289.0,269.0,1289.0,1287.0,0.0,0.0,0.0,0.0,0.0,28664.922999999995,0.004637332817582002,4327.785,29845.390628620917,14637.029020689879,,27.0,22603.975999999784,7389.999999999996,768.0
https://ajg.com,0.0,3241.929,3448.0,458.0,3448.0,2326.0,345.0,597.0,42.0,657613.0,0.619,6001.1965,0.0,3241.929,15450.807550000001,6533.467691211285,,36.0,17812.651999999965,10023.6995,1354.0
https://ualberta.ca,1.0,7583.364500000001,5983.0,149.0,5983.0,1480.0,107.0,206.0,112.0,14947425.0,14.242,36312.93949999997,0.0,7583.364500000001,55247.21054999997,8673.934733543101,,27.0,28019.03199999999,12316.999999999996,3578.0
https://embraer.com,30.0,,3698.0,149.0,3698.0,1287.0,140.0,101.0,80.0,148563.0,10.042,,,,,,,,,,
https://raymondjames.com,,6788.242999999999,248.0,217.0,248.0,247.0,0.0,0.0,0.0,0.0,0.0,21978.983999999997,0.3173973615480808,6788.242999999999,22357.409899999995,10392.22232249927,,10.0,14454.111999998135,4127.240999999998,3828.0
https://floridahospital.com,,3875.701,2792.0,558.0,2792.0,2215.0,318.0,144.0,26.0,398779.0,0.376,5137.4266,0.006595882539019952,3875.701,12918.946290000002,5292.235290548855,,39.0,11241.735999999974,4592.999999999998,0.0
https://amecfw.com,0.0,4803.084000000001,1955.0,429.0,1955.0,1615.0,258.0,186.0,85.0,1384711.0,1.305,6057.079500000001,0.0,4803.084000000001,16718.1925,4803.084000000001,,36.0,13612.335999999912,4210.500000000004,1579.0
https://prahs.com,,,,,,,,,,,,,,,,,,,,,
https://itworks.com,0.0,9325.506250000002,1683.0,448.0,1683.0,1672.0,412.0,139.0,240.0,2171862.0,2.04,39576.79599999999,0.858699416761669,9325.506250000002,44497.7224,29080.04937858621,,1.0,55415.43600000293,18247.999999999993,0.0
